Accident_Index,longitude,latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Date
58200,72.92718549,19.07673196,11,3,1,2,2,14:02,162,E06000047,3,694,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01020656,43243.00
58201,72.91073383,19.15291994,11,2,1,1,5,18:45,162,E06000047,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01020657,43232.00
58202,72.85696713,19.12322866,11,3,1,1,2,00:57,162,E06000047,6,0,6,30,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01020664,43243.00
58203,72.89348359,19.15022608,11,3,3,3,4,08:26,162,E06000047,3,68,6,60,8,4,6,0,0,0,1,2,2,0,0,2,1,E01020637,43252.00
58204,72.91204694,19.06982841,11,3,2,2,6,14:38,162,E06000047,5,62,6,30,3,4,6,0,0,0,1,1,1,0,0,2,1,E01020658,43254.00
58205,72.84027291,19.15409346,11,3,1,3,7,14:20,162,E06000047,3,692,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01020644,43262.00
58206,72.86382936,19.20804441,11,3,2,2,6,14:40,162,E06000047,3,692,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01020667,43261.00
58207,72.90458448,19.14101624,11,3,2,2,6,17:00,162,E06000047,5,8058,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01020664,43261.00
58208,72.90795046,19.174191,11,3,1,2,7,02:00,162,E06000047,3,691,6,60,0,-1,-1,0,0,0,6,2,2,0,0,2,1,E01020660,43262.00
58209,72.88297765,19.1819491,11,3,3,1,6,13:57,162,E06000047,3,693,6,60,0,-1,-1,0,0,0,1,1,1,0,2,2,1,E01020669,43268.00
58210,72.89251675,19.19931856,11,3,1,1,4,15:04,162,E06000047,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01020669,43273.00
58211,72.92649484,19.19172598,11,3,2,2,6,13:00,162,E06000047,3,693,1,60,1,4,3,6076,0,0,1,1,1,0,0,2,1,E01020625,43282.00
58212,72.9068173,19.07422163,11,3,2,2,5,08:34,162,E06000047,4,6301,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01020664,43288.00
58213,72.92064589,19.16199202,11,3,2,1,7,16:30,162,E06000047,4,6301,6,30,3,4,4,6302,0,0,1,1,1,0,0,2,1,E01020646,43290.00
58214,72.82694611,19.05995017,11,3,2,5,7,02:45,162,E06000047,3,694,6,30,3,4,4,6309,0,0,4,1,1,0,0,2,1,E01020656,43290.00
58215,72.87809546,19.19094587,11,3,2,1,1,20:55,162,E06000047,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01020634,43291.00
58216,72.93461157,19.20431264,11,1,1,2,3,08:57,162,E06000047,3,691,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01020633,43293.00
58217,72.88495145,19.09426186,11,3,2,1,5,03:50,162,E06000047,3,692,6,30,3,4,4,6310,0,0,1,1,1,0,0,2,2,E01020635,43295.00
58218,72.92471902,19.08837899,11,2,3,4,6,15:40,162,E06000047,3,691,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01020664,43296.00
58219,72.93518517,19.15971481,11,3,2,1,5,19:05,162,E06000047,3,693,6,60,3,4,5,126,0,0,1,1,1,0,0,2,1,E01020625,43302.00
58220,72.92397153,19.19717966,11,2,1,3,6,16:10,162,E06000047,4,6301,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01020664,43310.00
58221,72.82840247,19.12277185,11,3,2,3,1,07:35,162,E06000047,5,8016,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01020640,43319.00
58222,72.91029507,19.11867755,11,3,2,1,2,14:55,162,E06000047,3,6076,6,60,6,4,6,0,0,0,1,1,1,0,0,2,2,E01020663,43320.00
58223,72.90814772,19.18255044,11,3,1,1,1,21:40,162,E06000047,3,691,6,30,3,4,6,0,0,0,4,1,1,0,0,2,1,E01020665,43326.00
58224,72.90021305,19.07184673,11,2,1,1,2,10:00,162,E06000047,5,10,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01020669,43327.00
58225,72.84535605,19.10656645,11,3,1,1,3,20:00,162,E06000047,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,2,E01020630,43328.00
58226,72.88534826,19.12800486,11,3,1,1,5,12:55,162,E06000047,3,6076,2,30,6,4,6,0,0,1,1,1,1,0,0,1,1,E01020661,43330.00
58227,72.88802337,19.13046391,11,3,2,1,6,13:30,162,E06000047,4,6310,6,30,6,4,4,6309,0,0,1,1,1,0,0,2,1,E01020656,43331.00
58228,72.90355002,19.05483564,11,2,3,2,2,13:39,162,E06000047,5,124,6,30,3,4,6,0,0,8,1,1,2,0,0,2,1,E01020636,43334.00
58229,72.87737794,19.08698794,11,3,1,1,5,18:15,162,E06000047,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01020630,43337.00
58230,72.92291821,19.15715248,11,3,2,2,4,18:50,162,E06000047,3,692,6,60,3,4,3,693,0,0,1,2,2,0,0,2,1,E01020669,43343.00
58231,72.86462145,19.1072384,11,3,3,1,1,17:10,162,E06000047,3,691,6,60,0,-1,-1,0,0,0,1,1,1,0,7,2,1,E01020665,43347.00
58232,72.90822602,19.05765729,11,3,3,3,7,10:00,162,E06000047,3,691,6,30,3,4,5,131,0,0,1,2,2,0,0,1,1,E01020631,43353.00
58233,72.9082117,19.12869076,11,3,1,2,2,02:21,162,E06000047,5,17,6,30,3,4,6,0,0,0,4,1,1,0,0,2,1,E01020660,43355.00
58234,72.87953477,19.19252872,11,2,1,1,6,19:38,162,E06000047,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,2,1,E01020646,43359.00
58235,72.89033116,19.10091818,11,3,2,2,6,08:50,162,E06000047,5,8016,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01020640,43359.00
58236,72.89758916,19.08583952,11,3,1,1,7,13:01,162,E06000047,5,62,6,30,3,4,6,0,0,0,1,1,1,0,0,2,1,E01020658,43360.00
58237,72.8802821,19.05907951,11,3,2,1,2,11:30,162,E06000047,3,692,6,60,1,4,3,691,0,0,1,1,1,0,0,2,2,E01020652,43362.00
58238,72.92849988,19.09615131,11,2,2,3,7,20:02,162,E06000047,6,0,6,40,3,4,6,0,0,8,4,1,1,0,0,2,1,E01020644,43367.00
58239,72.86912712,19.13990539,11,3,1,2,7,15:30,162,E06000047,3,691,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01020664,43367.00
58240,72.86504946,19.05452027,11,3,2,3,5,09:20,162,E06000047,5,17,6,60,3,4,6,0,0,0,1,1,1,0,0,2,1,E01020660,43372.00
58241,72.92467797,19.15115103,11,3,2,1,7,18:23,162,E06000047,3,691,6,60,3,4,5,8058,0,0,1,1,2,0,0,2,1,E01020664,43374.00
58242,72.8984964,19.07177426,11,3,2,1,5,08:50,162,E06000047,3,692,6,30,1,4,3,691,0,0,1,2,2,0,0,2,1,E01020641,43386.00
58243,72.83446559,19.20419419,11,3,2,1,6,05:44,162,E06000047,3,693,1,60,1,4,3,6076,0,0,4,7,1,0,0,2,1,E01020625,43387.00
58244,72.91434982,19.14430703,11,3,3,1,7,15:30,162,E06000047,3,692,6,30,0,-1,-1,0,0,4,1,2,2,0,0,1,1,E01020653,43395.00
58245,72.87837993,19.10272925,11,3,2,1,3,15:00,162,E06000047,4,6301,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,2,E01020646,43384.00
58246,72.88596252,19.10032051,11,3,3,2,6,07:44,162,E06000047,3,691,6,60,3,4,5,8058,0,0,1,2,2,0,0,2,1,E01020664,43394.00
58247,72.91638004,19.1282268,11,3,1,1,4,23:48,162,E06000047,4,6309,6,40,0,-1,-1,0,0,0,4,1,2,0,0,2,1,E01020656,43392.00
58248,72.84237335,19.14630118,11,1,2,1,3,17:56,162,E06000047,5,10,6,60,6,4,6,0,0,0,4,2,2,0,0,2,1,E01020664,43398.00
58249,72.93583262,19.16982866,11,2,1,5,5,15:30,162,E06000047,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,2,2,1,E01020676,43400.00
58250,72.84983019,19.12590311,11,3,1,1,5,08:45,162,E06000047,4,6173,6,40,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01020676,43400.00
58251,72.85254377,19.20692314,11,3,2,1,2,22:20,162,E06000047,6,0,6,30,3,4,6,0,0,0,4,1,2,3,0,1,1,E01020678,43404.00
58252,72.84147929,19.16156307,11,3,2,1,4,08:13,162,E06000047,3,692,6,60,0,-1,-1,0,0,0,1,7,2,0,0,2,1,E01020667,43406.00
58253,72.89180055,19.17499945,11,3,1,1,7,14:30,162,E06000047,5,8010,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,2,E01020643,43409.00
58254,72.9000682,19.18332025,11,3,2,3,6,10:16,162,E06000047,5,10,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01020633,43408.00
58255,72.9022632,19.08391388,11,3,2,3,7,09:07,162,E06000047,4,6309,6,60,8,4,6,0,0,0,1,1,1,0,0,2,2,E01020657,43409.00
58256,72.89340365,19.11160368,11,3,1,1,5,08:28,162,E06000047,5,8016,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01020651,43421.00
58257,72.93370164,19.15193647,11,3,2,1,7,19:10,162,E06000047,6,0,6,30,3,4,3,692,0,0,1,1,1,0,0,2,2,E01020644,43423.00
58258,72.91363051,19.09494727,11,3,2,1,6,20:04,162,E06000047,5,8010,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01020667,43422.00
58259,72.82675237,19.06650405,11,3,2,1,2,18:13,162,E06000047,3,691,6,60,3,4,5,8058,0,0,6,1,2,0,0,2,1,E01020664,43425.00
58260,72.87500903,19.06464058,11,3,2,2,4,09:09,162,E06000047,3,691,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,E01020632,43434.00
58261,72.84195485,19.1668332,11,3,2,1,5,09:00,162,E06000047,3,693,1,60,1,4,4,6168,0,8,1,1,2,0,0,2,2,E01020625,43428.00
58262,72.88015366,19.18938099,11,3,2,1,4,12:15,162,E06000047,5,57,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01020664,43427.00
58263,72.87727989,19.14891862,11,3,2,1,4,09:43,162,E06000047,4,6301,6,30,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01020664,43427.00
58264,72.88906514,19.13431574,11,2,2,1,3,17:12,162,E06000047,3,692,6,60,0,-1,-1,0,0,0,4,1,2,0,0,2,1,E01020652,43447.00
58265,72.91912838,19.10929444,11,3,2,3,4,10:26,162,E06000047,3,6076,6,30,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01020664,43455.00
58266,72.88794821,19.15829672,11,3,2,2,1,13:32,162,E06000047,3,692,6,60,3,4,3,693,0,0,1,2,2,0,0,2,1,E01020669,43459.00
58267,72.93745081,19.09693004,11,3,2,3,7,20:15,162,E06000047,4,6302,6,60,0,-1,-1,0,0,0,4,2,2,0,0,2,1,E01020646,43458.00
58268,72.88824186,19.0829002,11,3,2,2,5,16:28,162,E06000047,4,6309,6,40,3,4,4,6308,0,0,4,1,1,0,0,2,1,E01020657,43449.00
58269,72.90748268,19.18516151,11,3,1,2,7,21:35,162,E06000047,5,128,6,30,0,-1,-1,0,0,0,4,2,2,0,0,2,2,E01020676,43444.00
58270,72.91335799,19.12848838,11,3,2,3,4,15:22,162,E06000047,5,16,6,60,0,-1,-1,0,0,0,1,8,4,0,0,2,1,E01020664,43441.00
58271,72.92213312,19.14374545,11,3,2,2,7,14:50,162,E06000047,5,8010,6,30,3,4,6,0,0,1,1,1,2,0,0,1,2,E01020643,43465.00
58272,72.84687744,19.19511961,11,3,2,1,3,13:33,162,E06000047,6,0,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01020669,43454.00
58273,72.83534815,19.06497091,11,3,2,1,7,12:30,162,E06000047,5,10,6,60,3,4,3,691,0,0,1,1,1,0,0,2,1,E01020633,43458.00
58274,72.8877509,19.11288419,11,3,2,2,3,19:55,162,E06000047,3,692,6,30,0,-1,-1,0,0,0,4,3,4,0,0,2,2,E01020635,43461.00
58275,72.84068387,19.14851274,11,3,1,1,3,07:20,166,E06000047,3,67,6,30,0,-1,-1,0,0,8,4,5,2,0,0,2,1,E01020854,43104.00
58276,72.85966835,19.0650755,11,3,2,1,6,11:59,166,E06000047,3,688,6,60,3,4,5,30,0,0,1,7,4,0,0,2,1,E01020862,43114.00
58277,72.86762584,19.17909124,11,3,1,1,1,00:18,166,E06000047,4,6278,6,60,0,-1,-1,0,0,0,6,1,4,0,0,2,1,E01020857,43123.00
58278,72.92761077,19.12654781,11,3,2,2,5,16:25,166,E06000047,5,30,6,60,8,4,-1,-1,0,0,6,1,2,0,0,2,1,E01020862,43127.00
58279,72.90953848,19.06144443,11,3,2,3,4,14:00,166,E06000047,5,42,6,60,6,4,5,30,0,0,1,1,1,0,0,2,2,E01020856,43126.00
58280,72.90967405,19.19699703,11,2,1,1,5,19:15,166,E06000047,5,42,6,60,0,-1,-1,0,0,0,6,1,2,0,7,2,1,E01020859,43134.00
58281,72.82876728,19.20499842,11,2,1,1,3,14:20,166,E06000047,4,6274,6,60,3,4,5,169,0,0,1,1,1,0,0,2,1,E01020863,43139.00
58282,72.86037044,19.09439016,11,3,1,1,3,12:40,166,E06000047,5,28,6,60,0,-1,-1,0,0,0,1,1,1,5,0,2,1,E01020866,43139.00
58283,72.8594462,19.15171539,11,2,2,1,3,07:53,166,E06000047,3,66,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01020863,43125.00
58284,72.88213957,19.13243567,11,3,2,1,3,10:16,166,E06000047,3,66,3,70,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01020863,43132.00
58285,72.9091293,19.16845505,11,3,1,1,3,01:19,166,E06000047,3,688,6,60,0,-1,-1,0,0,0,6,3,3,0,0,2,1,E01020867,43153.00
58286,72.89980745,19.16183732,11,3,2,4,4,17:50,166,E06000047,5,165,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01020854,43161.00
58287,72.9004294,19.18585246,11,3,4,1,1,18:45,166,E06000047,3,66,3,70,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01020863,43158.00
58288,72.89965933,19.11136956,11,3,2,1,6,14:25,166,E06000047,3,67,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01020862,43177.00
58289,72.89161192,19.19246821,11,3,2,1,6,13:31,166,E06000047,3,66,3,70,0,-1,-1,0,0,0,1,4,1,0,0,2,1,E01020863,43177.00
58290,72.90904776,19.17602836,11,2,1,1,6,21:07,166,E06000047,3,688,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01020857,43177.00
58291,72.88389704,19.11850676,11,3,3,1,2,09:30,166,E06000047,3,67,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01020862,43180.00
58292,72.92184764,19.19006296,11,3,1,1,4,07:39,166,E06000047,4,6277,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01020863,43182.00
58293,72.86411796,19.20403415,11,3,2,1,3,14:40,166,E06000047,4,6279,6,60,6,4,5,42,0,0,1,1,1,0,0,2,1,E01020867,43146.00
58294,72.87715704,19.14317876,11,3,1,2,5,10:11,166,E06000047,4,6277,6,60,0,-1,-1,0,0,0,1,1,1,0,7,2,1,E01020865,43190.00
58295,72.83021354,19.15741026,11,3,2,3,1,11:30,166,E06000047,3,67,6,60,3,4,5,142,0,0,1,1,1,0,0,2,1,E01020862,43193.00
58296,72.88865534,19.07193907,11,3,2,1,2,15:35,166,E06000047,4,6276,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01020865,43194.00
58297,72.93378094,19.07223454,11,1,4,7,5,17:45,166,E06000047,3,67,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01020867,43204.00
58298,72.92860894,19.09941567,11,3,2,4,4,17:02,166,E06000047,3,688,6,30,8,4,6,0,0,0,1,1,1,0,0,2,1,E01020859,43203.00
58299,72.90662895,19.18237025,11,3,3,1,2,08:50,166,E06000047,5,42,6,60,0,-1,-1,0,0,0,1,2,2,7,0,2,1,E01020857,43208.00
58300,72.90497528,19.07006052,11,3,2,1,6,16:20,166,E06000047,5,42,6,60,6,4,5,30,0,0,1,1,1,0,0,2,2,E01020856,43198.00
58301,72.87109709,19.12803839,11,3,2,1,4,21:17,166,E06000047,3,67,6,60,3,4,6,0,0,0,6,1,2,0,0,2,1,E01020862,43210.00
58302,72.87025216,19.09681953,11,3,3,4,7,07:45,166,E06000047,3,688,6,60,3,4,5,30,0,0,1,1,1,0,0,2,1,E01020862,43213.00
58303,72.91431781,19.14584446,11,3,2,1,2,19:50,166,E06000047,3,688,6,30,3,4,5,44,0,0,1,1,1,0,0,2,1,E01020867,43215.00
58304,72.8622761,19.15164456,11,3,3,4,6,10:50,166,E06000047,3,67,6,60,3,4,4,6274,0,0,1,1,1,0,0,2,1,E01020862,43226.00
58305,72.9005383,19.07172563,11,3,2,1,2,14:45,166,E06000047,4,6277,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01020865,43236.00
58306,72.87403979,19.08215608,11,3,1,2,4,23:55,166,E06000047,4,6274,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01020862,43238.00
58307,72.83037563,19.05994241,11,3,2,2,6,07:34,166,E06000047,4,6279,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01020862,43226.00
58308,72.88311334,19.1458149,11,3,2,2,2,19:48,166,E06000047,3,67,6,60,3,4,4,6274,0,0,1,1,1,0,0,2,1,E01020862,43243.00
58309,72.88202199,19.18071632,11,2,2,1,3,13:45,166,E06000047,3,67,6,60,3,4,6,0,0,0,1,1,1,0,0,2,1,E01020862,43223.00
58310,72.90955083,19.15653083,11,3,2,5,7,13:32,166,E06000047,3,66,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01020863,43255.00
58311,72.83065992,19.06776893,11,2,3,1,4,14:34,166,E06000047,4,6275,6,60,6,4,5,45,0,0,1,1,1,0,0,2,1,E01020862,43266.00
58312,72.82917814,19.15477157,11,3,2,2,7,23:45,166,E06000047,6,0,6,30,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01020863,43276.00
58313,72.86925012,19.06386479,11,3,2,1,2,10:55,166,E06000047,3,67,6,60,3,4,4,6274,0,0,1,1,1,0,0,2,1,E01020862,43278.00
58314,72.92671418,19.10523845,11,3,2,2,3,17:11,166,E06000047,4,6278,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01020853,43279.00
58315,72.84660225,19.15887874,11,3,1,2,4,23:28,166,E06000047,4,6278,6,60,0,-1,-1,0,0,0,6,7,2,0,0,2,1,E01020857,43280.00
58316,72.84941784,19.1257621,11,3,2,1,6,11:12,166,E06000047,3,66,6,60,3,4,6,0,0,0,1,1,1,0,0,2,1,E01020863,43282.00
58317,72.83721874,19.16255259,11,3,2,2,1,16:20,166,E06000047,5,8030,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01020861,43284.00
58318,72.91127915,19.10242615,11,3,2,1,3,07:38,166,E06000047,3,67,6,30,3,4,6,0,0,0,1,1,1,0,0,2,1,E01020862,43286.00
58319,72.90547417,19.13398892,11,2,1,1,6,15:30,166,E06000047,3,688,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01020861,43282.00
58320,72.91334485,19.14653889,11,3,1,1,6,12:10,166,E06000047,4,6282,6,30,3,4,6,0,0,0,1,1,1,0,0,2,1,E01020865,43289.00
58321,72.9323418,19.15620243,11,3,1,1,7,09:29,166,E06000047,4,6277,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01020865,43290.00
58322,72.85776803,19.16463595,11,2,2,1,6,17:22,166,E06000047,4,6279,6,60,6,4,5,41,0,0,1,1,1,0,0,2,1,E01020857,43296.00
58323,72.92075273,19.2104907,11,3,3,2,7,12:08,166,E06000047,3,68,6,60,8,4,6,0,0,0,1,1,1,0,0,2,1,E01020859,43297.00
58324,72.9279552,19.07139575,11,3,1,1,3,20:45,166,E06000047,3,688,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01020867,43300.00
58325,72.90136645,19.05613506,11,3,1,1,5,20:25,166,E06000047,5,42,6,60,0,-1,-1,0,0,0,6,2,2,0,0,2,1,E01020860,43309.00
58326,72.8888526,19.20532587,11,3,2,1,6,19:35,166,E06000047,3,67,2,30,3,2,4,6277,0,0,1,1,1,0,0,2,1,E01020854,43310.00
58327,72.9126136,19.14397199,11,3,1,1,6,08:30,166,E06000047,3,67,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01020862,43310.00
58328,72.84323231,19.0940029,11,2,1,1,7,23:54,166,E06000047,3,67,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01020853,43311.00
58329,72.87308227,19.12250958,11,3,2,1,2,19:55,166,E06000047,3,688,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01020867,43327.00
58330,72.9338633,19.20135346,11,3,2,1,2,22:20,166,E06000047,5,169,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01020863,43327.00
58331,72.84309906,19.11880526,11,3,2,1,5,09:10,166,E06000047,3,67,6,30,3,4,6,0,0,8,1,1,2,0,0,2,1,E01020862,43316.00
58332,72.85558318,19.14610764,11,3,2,1,6,17:30,166,E06000047,4,6277,6,60,3,4,6,0,0,0,1,1,2,0,0,2,2,E01020865,43338.00
58333,72.88667244,19.12618964,11,2,2,2,5,09:39,166,E06000047,3,688,6,60,3,4,6,0,0,0,1,2,2,6,0,2,1,E01020867,43358.00
58334,72.89287212,19.16823365,11,3,1,2,6,08:15,166,E06000047,4,6275,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01020862,43359.00
58335,72.91697442,19.11264911,11,2,1,1,3,15:15,166,E06000047,4,6279,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01020867,43363.00
58336,72.84490876,19.15594666,11,3,2,2,2,08:33,166,E06000047,3,688,6,60,3,4,5,73,0,0,1,1,1,0,0,2,1,E01020867,43376.00
58337,72.8909488,19.06913746,11,3,4,1,1,20:59,166,E06000047,4,6282,6,60,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01020864,43375.00
58338,72.84389903,19.13829297,11,2,1,1,7,03:18,166,E06000047,3,67,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01020867,43374.00
58339,72.897251,19.17016197,11,3,1,1,3,08:30,166,E06000047,3,68,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01020861,43377.00
58340,72.91990265,19.07299207,11,3,2,2,6,18:30,166,E06000047,4,6282,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01020861,43373.00
58341,72.93782386,19.1308473,11,3,2,1,4,07:27,166,E06000047,4,6282,6,30,0,-1,-1,0,0,0,1,7,2,0,0,2,1,E01020866,43385.00
58342,72.90175972,19.1014686,11,3,1,3,6,12:12,166,E06000047,3,688,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01020859,43394.00
58343,72.84153971,19.1461881,11,3,1,1,2,09:15,166,E06000047,3,66,3,70,0,-1,-1,0,0,0,1,7,2,0,0,2,1,E01020863,43390.00
58344,72.91324311,19.18576053,11,3,2,1,2,01:15,166,E06000047,4,6279,6,60,0,-1,-1,0,0,0,6,2,2,0,0,2,1,E01020862,43397.00
58345,72.92001116,19.1482835,11,3,2,1,7,12:20,166,E06000047,3,688,6,60,3,4,5,8030,0,0,1,1,2,0,0,2,1,E01020861,43402.00
58346,72.92379439,19.05811659,11,3,1,1,4,16:20,166,E06000047,3,67,6,30,3,4,6,0,0,8,1,8,2,0,0,2,1,E01020852,43399.00
58347,72.88169477,19.1297132,11,3,1,1,6,11:40,166,E06000047,5,42,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01020860,43415.00
58348,72.83686529,19.14407069,11,3,2,3,3,14:30,166,E06000047,4,6279,6,60,6,4,5,42,0,0,1,1,1,0,0,2,1,E01020867,43405.00
58349,72.91196752,19.10005172,11,3,2,1,2,09:00,166,E06000047,5,44,6,60,0,-1,-1,0,0,0,1,1,4,0,0,2,1,E01020867,43425.00
58350,72.8631086,19.14674274,11,3,3,2,2,19:00,166,E06000047,6,0,2,30,0,-1,-1,0,0,0,4,2,2,0,0,2,1,E01020852,43411.00
58351,72.85225793,19.16827831,11,2,2,2,2,16:15,166,E06000047,5,42,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01020856,43418.00
58352,72.87611014,19.14492216,11,3,1,1,6,08:00,166,E06000047,5,32,6,60,0,-1,-1,0,0,0,1,1,4,0,0,2,1,E01020864,43422.00
58353,72.8757792,19.18087019,11,2,1,1,7,12:25,166,E06000047,3,67,6,30,3,4,6,0,0,0,1,1,2,0,0,2,1,E01020852,43430.00
58354,72.87395079,19.0767721,11,3,1,2,2,00:01,166,E06000047,3,68,6,60,0,-1,-1,0,0,0,6,2,2,0,0,2,1,E01020859,43432.00
58355,72.89040311,19.12899265,11,3,3,1,3,09:13,166,E06000047,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01020852,43433.00
58356,72.89314489,19.07229015,11,3,1,1,6,05:02,166,E06000047,3,68,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01020859,43436.00
58357,72.90597237,19.21036563,11,2,1,1,4,16:52,166,E06000047,5,30,6,30,0,-1,-1,0,0,0,4,1,4,0,0,2,1,E01020856,43441.00
58358,72.90065052,19.19679144,11,3,3,1,6,16:13,166,E06000047,3,66,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01020863,43443.00
58359,72.92003019,19.13335728,11,3,1,1,1,04:40,166,E06000047,3,688,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01020867,43445.00
58360,72.91540307,19.07334767,11,3,1,1,7,02:40,166,E06000047,5,42,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01020857,43451.00
58361,72.87157363,19.05662271,11,3,2,1,3,14:25,166,E06000047,4,6277,6,30,3,4,6,0,0,0,1,1,1,0,0,2,2,E01020854,43454.00
58362,72.88003979,19.13286431,11,3,2,1,4,08:30,166,E06000047,5,169,6,60,3,4,5,170,0,0,1,1,2,7,0,2,1,E01020863,43455.00
58363,72.86621274,19.16057912,11,3,1,1,3,16:40,166,E06000047,3,67,6,30,0,-1,-1,0,0,4,4,1,2,0,0,2,2,E01020854,43454.00
58364,72.83701818,19.08135519,11,3,2,2,3,11:07,166,E06000047,3,67,6,60,6,4,5,44,0,0,1,1,2,0,0,2,1,E01020867,43454.00
58365,72.83537086,19.16003354,11,3,1,2,4,05:30,161,E06000005,3,68,6,30,3,4,6,0,0,4,4,1,1,0,0,1,1,E01012316,43378.00
58366,72.93148812,19.07496549,11,3,1,1,2,20:40,161,E06000005,5,38,6,30,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01012344,43103.00
58367,72.84608796,19.0669609,11,3,2,1,3,15:10,161,E06000005,3,167,6,60,8,4,6,0,0,0,1,1,2,0,0,2,1,E01012338,43104.00
